Fecha,Hora,Flujo_Lmin,Flujo_Lh,Lat_deg,Lon_deg,Fix,Vel_Knots,Total_Litros
2025-11-27,11:38:30,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:31,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:32,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:33,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:34,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:35,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:36,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:37,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:38,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:39,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:40,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:41,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:42,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:43,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:44,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:45,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:46,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:47,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:48,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:49,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:50,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:51,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:52,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:53,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:54,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:55,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:56,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:57,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:58,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:38:59,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:00,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:01,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:02,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:03,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:04,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:05,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:06,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:07,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:08,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:09,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:10,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:11,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:12,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:13,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:14,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:15,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:16,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:17,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:18,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:19,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:20,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:22,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:23,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:24,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:25,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:26,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:27,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:28,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:29,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:30,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:31,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:32,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:33,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:34,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:35,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:36,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:37,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:38,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:39,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:40,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:41,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:42,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:43,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:44,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:45,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:46,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:47,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:48,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:49,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:50,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:51,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:52,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:53,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:54,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:55,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:56,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:57,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:58,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:39:59,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:00,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:01,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:02,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:03,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:04,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:05,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:06,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:07,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:08,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:09,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:10,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:11,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:12,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:13,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:14,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:15,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:16,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:17,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:18,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:19,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:20,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:21,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:22,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:23,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:24,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:25,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:26,0.00,0.0,0.000000,0.000000,0,0.00,0.00
2025-11-27,11:40:27,0.00,0.0,-39.833140,-73.245440,1,3.42,0.00
2025-11-27,11:40:28,0.00,0.0,-39.833125,-73.245420,1,3.16,0.00
2025-11-27,11:40:29,0.00,0.0,-39.833143,-73.245403,1,3.60,0.00
2025-11-27,11:40:30,0.00,0.0,-39.833167,-73.245387,1,3.59,0.00
2025-11-27,11:40:31,0.00,0.0,-39.833185,-73.245379,1,3.27,0.00
2025-11-27,11:40:32,0.00,0.0,-39.833204,-73.245376,1,4.33,0.00
2025-11-27,11:40:33,0.00,0.0,-39.833209,-73.245374,1,3.54,0.00
2025-11-27,11:40:34,0.00,0.0,-39.833250,-73.245376,1,3.45,0.00
2025-11-27,11:40:35,0.00,0.0,-39.833272,-73.245376,1,3.22,0.00
2025-11-27,11:40:36,0.00,0.0,-39.833283,-73.245377,1,2.32,0.00
2025-11-27,11:40:37,0.00,0.0,-39.833301,-73.245378,1,1.89,0.00
2025-11-27,11:40:38,0.00,0.0,-39.832721,-73.245323,1,2.48,0.00
2025-11-27,11:40:39,0.00,0.0,-39.832716,-73.245331,1,1.91,0.00
2025-11-27,11:40:40,0.00,0.0,-39.832721,-73.245342,1,2.79,0.00
2025-11-27,11:40:41,0.00,0.0,-39.832729,-73.245351,1,2.18,0.00
2025-11-27,11:40:42,0.00,0.0,-39.832737,-73.245359,1,2.34,0.00
2025-11-27,11:40:43,0.00,0.0,-39.832745,-73.245365,1,2.02,0.00
2025-11-27,11:40:44,0.00,0.0,-39.832749,-73.245367,1,1.10,0.00
2025-11-27,11:40:45,0.00,0.0,-39.832752,-73.245371,1,1.57,0.00
2025-11-27,11:40:46,0.00,0.0,-39.832751,-73.245364,1,1.11,0.00
2025-11-27,11:40:47,0.00,0.0,-39.832746,-73.245361,1,0.67,0.00
2025-11-27,11:40:48,0.00,0.0,-39.832749,-73.245361,1,1.14,0.00
2025-11-27,11:40:49,0.00,0.0,-39.832749,-73.245353,1,0.65,0.00
2025-11-27,11:40:50,0.00,0.0,-39.832751,-73.245355,1,0.23,0.00
2025-11-27,11:40:51,0.00,0.0,-39.832748,-73.245334,1,0.81,0.00
2025-11-27,11:40:52,0.00,0.0,-39.832744,-73.245316,1,1.07,0.00
2025-11-27,11:40:53,0.00,0.0,-39.832743,-73.245291,1,2.45,0.00
2025-11-27,11:40:54,0.00,0.0,-39.832741,-73.245284,1,1.28,0.00
2025-11-27,11:40:55,0.00,0.0,-39.832743,-73.245278,1,1.30,0.00
2025-11-27,11:40:56,0.00,0.0,-39.832743,-73.245268,1,1.35,0.00
2025-11-27,11:40:57,0.00,0.0,-39.832746,-73.245263,1,1.49,0.00
2025-11-27,11:40:58,0.00,0.0,-39.832757,-73.245263,1,2.77,0.00
2025-11-27,11:40:59,0.00,0.0,-39.832764,-73.245265,1,1.69,0.00
2025-11-27,11:41:00,0.00,0.0,-39.832767,-73.245262,1,1.45,0.00
2025-11-27,11:41:01,0.00,0.0,-39.832763,-73.245237,1,2.06,0.00
2025-11-27,11:41:02,0.00,0.0,-39.832770,-73.245244,1,0.52,0.00
2025-11-27,11:41:03,0.00,0.0,-39.832775,-73.245245,1,1.02,0.00
2025-11-27,11:41:04,0.00,0.0,-39.832783,-73.245250,1,0.72,0.00
2025-11-27,11:41:05,0.00,0.0,-39.832789,-73.245252,1,0.62,0.00
2025-11-27,11:41:06,0.00,0.0,-39.832803,-73.245260,1,1.22,0.00
2025-11-27,11:41:07,0.00,0.0,-39.832812,-73.245267,1,1.84,0.00
2025-11-27,11:41:08,0.00,0.0,-39.832824,-73.245275,1,1.71,0.00
2025-11-27,11:41:09,0.00,0.0,-39.832832,-73.245274,1,1.20,0.00
2025-11-27,11:41:10,0.00,0.0,-39.832844,-73.245280,1,2.27,0.00
2025-11-27,11:41:11,0.00,0.0,-39.832857,-73.245296,1,1.08,0.00
2025-11-27,11:41:12,0.00,0.0,-39.832860,-73.245299,1,0.44,0.00
2025-11-27,11:41:13,0.00,0.0,-39.832866,-73.245301,1,0.85,0.00
2025-11-27,11:41:14,0.00,0.0,-39.832874,-73.245295,1,2.21,0.00
2025-11-27,11:41:15,0.00,0.0,-39.832880,-73.245293,1,1.57,0.00
2025-11-27,11:41:16,0.00,0.0,-39.832890,-73.245301,1,1.47,0.00
2025-11-27,11:41:17,0.00,0.0,-39.832893,-73.245305,1,1.17,0.00
2025-11-27,11:41:18,0.00,0.0,-39.832897,-73.245308,1,0.88,0.00
2025-11-27,11:41:19,0.00,0.0,-39.832896,-73.245308,1,0.47,0.00
2025-11-27,11:41:20,0.00,0.0,-39.832900,-73.245310,1,1.18,0.00
2025-11-27,11:41:21,0.00,0.0,-39.832904,-73.245301,1,1.33,0.00
2025-11-27,11:41:22,0.00,0.0,-39.832910,-73.245305,1,0.93,0.00
2025-11-27,11:41:23,0.00,0.0,-39.832917,-73.245306,1,1.36,0.00
2025-11-27,11:41:24,0.00,0.0,-39.832923,-73.245302,1,0.94,0.00
2025-11-27,11:41:25,0.00,0.0,-39.832935,-73.245300,1,1.54,0.00
2025-11-27,11:41:26,0.00,0.0,-39.832944,-73.245300,1,2.13,0.00
2025-11-27,11:41:27,0.00,0.0,-39.832949,-73.245299,1,1.01,0.00
2025-11-27,11:41:28,0.00,0.0,-39.832953,-73.245300,1,0.88,0.00
2025-11-27,11:41:29,0.00,0.0,-39.832963,-73.245302,1,0.86,0.00
2025-11-27,11:41:30,0.00,0.0,-39.832976,-73.245303,1,1.01,0.00
2025-11-27,11:41:31,0.00,0.0,-39.832988,-73.245305,1,0.93,0.00
2025-11-27,11:41:32,0.00,0.0,-39.832998,-73.245305,1,1.25,0.00
2025-11-27,11:41:33,0.00,0.0,-39.833004,-73.245306,1,0.60,0.00
2025-11-27,11:41:34,0.00,0.0,-39.833018,-73.245311,1,1.85,0.00
2025-11-27,11:41:35,0.00,0.0,-39.833028,-73.245312,1,1.21,0.00
2025-11-27,11:41:36,0.00,0.0,-39.833041,-73.245321,1,1.80,0.00
2025-11-27,11:41:37,0.00,0.0,-39.833057,-73.245340,1,0.90,0.00
2025-11-27,11:41:38,0.00,0.0,-39.833068,-73.245346,1,0.77,0.00
2025-11-27,11:41:39,0.00,0.0,-39.833084,-73.245348,1,2.46,0.00
2025-11-27,11:41:40,0.00,0.0,-39.833100,-73.245362,1,2.43,0.00
2025-11-27,11:41:41,0.00,0.0,-39.833108,-73.245367,1,0.18,0.00
2025-11-27,11:41:42,0.00,0.0,-39.833114,-73.245361,1,0.99,0.00
2025-11-27,11:41:43,0.00,0.0,-39.833129,-73.245370,1,1.68,0.00
2025-11-27,11:41:44,0.00,0.0,-39.833145,-73.245381,1,1.92,0.00
2025-11-27,11:41:45,0.00,0.0,-39.833149,-73.245381,1,0.67,0.00
2025-11-27,11:41:46,0.00,0.0,-39.833157,-73.245381,1,1.37,0.00
2025-11-27,11:41:47,0.00,0.0,-39.833171,-73.245389,1,1.64,0.00
2025-11-27,11:41:48,0.00,0.0,-39.833185,-73.245395,1,1.96,0.00
2025-11-27,11:41:49,0.00,0.0,-39.833201,-73.245410,1,2.15,0.00
2025-11-27,11:41:50,0.00,0.0,-39.833222,-73.245431,1,2.22,0.00
2025-11-27,11:41:51,0.00,0.0,-39.833234,-73.245446,1,1.43,0.00
2025-11-27,11:41:52,0.00,0.0,-39.833249,-73.245475,1,2.36,0.00
2025-11-27,11:41:53,0.00,0.0,-39.833258,-73.245485,1,2.44,0.00
2025-11-27,11:41:54,0.00,0.0,-39.833277,-73.245498,1,2.89,0.00
2025-11-27,11:41:55,0.00,0.0,-39.833298,-73.245514,1,4.11,0.00
2025-11-27,11:41:56,0.00,0.0,-39.833307,-73.245520,1,2.15,0.00
2025-11-27,11:41:57,0.00,0.0,-39.833318,-73.245532,1,2.44,0.00
2025-11-27,11:41:58,0.00,0.0,-39.833331,-73.245544,1,3.45,0.00
2025-11-27,11:41:59,0.00,0.0,-39.833347,-73.245551,1,3.09,0.00
2025-11-27,11:42:00,0.00,0.0,-39.833355,-73.245599,1,4.46,0.00
2025-11-27,11:42:01,0.00,0.0,-39.833366,-73.245611,1,5.75,0.00
2025-11-27,11:42:02,0.00,0.0,-39.833396,-73.245639,1,6.62,0.00
2025-11-27,11:42:03,0.00,0.0,-39.833415,-73.245665,1,5.77,0.00
2025-11-27,11:42:04,0.00,0.0,-39.833437,-73.245699,1,5.58,0.00
2025-11-27,11:42:05,0.00,0.0,-39.833454,-73.245722,1,4.37,0.00
2025-11-27,11:42:06,0.00,0.0,-39.833455,-73.245739,1,0.54,0.00
2025-11-27,11:42:07,0.00,0.0,-39.833468,-73.245763,1,3.03,0.00
2025-11-27,11:42:08,0.00,0.0,-39.833480,-73.245790,1,2.78,0.00
2025-11-27,11:42:09,0.00,0.0,-39.833493,-73.245822,1,1.16,0.00
2025-11-27,11:42:10,0.00,0.0,-39.833505,-73.245874,1,5.33,0.00
2025-11-27,11:42:11,0.00,0.0,-39.833528,-73.245924,1,3.23,0.00
2025-11-27,11:42:12,0.00,0.0,-39.833557,-73.245956,1,5.99,0.00
2025-11-27,11:42:13,0.00,0.0,-39.833571,-73.245990,1,3.46,0.00
2025-11-27,11:42:14,0.00,0.0,-39.833588,-73.246022,1,4.07,0.00
2025-11-27,11:42:15,0.00,0.0,-39.833594,-73.246037,1,1.37,0.00
2025-11-27,11:42:16,0.00,0.0,-39.833596,-73.246057,1,0.52,0.00
2025-11-27,11:42:17,0.00,0.0,-39.833589,-73.246078,1,2.51,0.00
2025-11-27,11:42:18,0.00,0.0,-39.833583,-73.246106,1,2.76,0.00
2025-11-27,11:42:19,0.00,0.0,-39.833585,-73.246152,1,1.39,0.00
2025-11-27,11:42:20,0.00,0.0,-39.833566,-73.246173,1,2.13,0.00
2025-11-27,11:42:21,0.00,0.0,-39.833574,-73.246210,1,5.09,0.00
2025-11-27,11:42:22,0.00,0.0,-39.833586,-73.246246,1,5.16,0.00
2025-11-27,11:42:23,0.00,0.0,-39.833604,-73.246295,1,4.59,0.00
2025-11-27,11:42:24,0.00,0.0,-39.833626,-73.246336,1,5.19,0.00
2025-11-27,11:42:25,0.00,0.0,-39.833648,-73.246377,1,3.06,0.00
2025-11-27,11:42:26,0.00,0.0,-39.833664,-73.246419,1,4.06,0.00
2025-11-27,11:42:27,0.00,0.0,-39.833670,-73.246447,1,2.01,0.00
2025-11-27,11:42:28,0.00,0.0,-39.833678,-73.246464,1,1.45,0.00
2025-11-27,11:42:29,0.00,0.0,-39.833682,-73.246485,1,2.11,0.00
2025-11-27,11:42:30,0.00,0.0,-39.833691,-73.246522,1,1.96,0.00
2025-11-27,11:42:31,0.00,0.0,-39.833703,-73.246552,1,6.17,0.00
2025-11-27,11:42:32,0.00,0.0,-39.833716,-73.246570,1,0.52,0.00
2025-11-27,11:42:33,0.00,0.0,-39.833715,-73.246589,1,1.33,0.00
2025-11-27,11:42:34,0.00,0.0,-39.833724,-73.246632,1,4.51,0.00
2025-11-27,11:42:35,0.00,0.0,-39.833733,-73.246667,1,4.07,0.00
2025-11-27,11:42:36,0.00,0.0,-39.833740,-73.246683,1,2.28,0.00
2025-11-27,11:42:37,0.00,0.0,-39.833745,-73.246700,1,2.01,0.00
2025-11-27,11:42:38,0.00,0.0,-39.833747,-73.246741,1,3.99,0.00
2025-11-27,11:42:39,0.00,0.0,-39.833752,-73.246763,1,1.81,0.00
2025-11-27,11:42:40,0.00,0.0,-39.833756,-73.246784,1,2.49,0.00
2025-11-27,11:42:41,0.00,0.0,-39.833780,-73.246824,1,4.52,0.00
2025-11-27,11:42:42,0.00,0.0,-39.833785,-73.246853,1,3.56,0.00
2025-11-27,11:42:43,0.00,0.0,-39.833792,-73.246886,1,4.35,0.00
2025-11-27,11:42:44,0.00,0.0,-39.833791,-73.246910,1,3.47,0.00
2025-11-27,11:42:45,0.00,0.0,-39.833797,-73.246933,1,2.93,0.00
2025-11-27,11:42:46,0.00,0.0,-39.833794,-73.246939,1,1.13,0.00
2025-11-27,11:42:47,0.00,0.0,-39.833793,-73.246948,1,0.53,0.00
2025-11-27,11:42:48,0.00,0.0,-39.833776,-73.246964,1,3.01,0.00
2025-11-27,11:42:49,0.00,0.0,-39.833790,-73.246986,1,1.36,0.00
2025-11-27,11:42:50,0.00,0.0,-39.833794,-73.247014,1,2.98,0.00
2025-11-27,11:42:51,0.00,0.0,-39.833800,-73.247045,1,2.35,0.00
2025-11-27,11:42:52,0.00,0.0,-39.833807,-73.247071,1,2.12,0.00
2025-11-27,11:42:53,0.00,0.0,-39.833801,-73.247091,1,2.08,0.00
2025-11-27,11:42:54,0.00,0.0,-39.833830,-73.247129,1,3.87,0.00
2025-11-27,11:42:55,0.00,0.0,-39.833838,-73.247144,1,2.87,0.00
2025-11-27,11:42:56,0.00,0.0,-39.833828,-73.247170,1,2.66,0.00
2025-11-27,11:42:57,0.00,0.0,-39.833830,-73.247200,1,2.50,0.00
2025-11-27,11:42:58,0.00,0.0,-39.833819,-73.247226,1,3.26,0.00
2025-11-27,11:42:59,0.00,0.0,-39.833820,-73.247265,1,3.54,0.00
2025-11-27,11:43:00,0.00,0.0,-39.833818,-73.247298,1,3.44,0.00
2025-11-27,11:43:01,0.00,0.0,-39.833815,-73.247326,1,3.05,0.00
2025-11-27,11:43:02,0.00,0.0,-39.833805,-73.247352,1,3.02,0.00
