Fecha,Hora,Flujo_Lmin,Flujo_Lh,Lat_deg,Lon_deg,Fix,Vel_Knots,Total_Litros
2025-11-27,11:47:29,0.00,0.0,-39.833642,-73.248761,1,3.25,0.00
2025-11-27,11:47:30,0.00,0.0,-39.833658,-73.248749,1,2.10,0.00
2025-11-27,11:47:31,0.00,0.0,-39.833640,-73.248734,1,6.87,0.00
2025-11-27,11:47:32,0.00,0.0,-39.833635,-73.248717,1,3.16,0.00
2025-11-27,11:47:33,0.00,0.0,-39.833637,-73.248703,1,2.43,0.00
2025-11-27,11:47:34,0.00,0.0,-39.833641,-73.248684,1,2.94,0.00
2025-11-27,11:47:35,0.00,0.0,-39.833643,-73.248666,1,2.88,0.00
2025-11-27,11:47:36,0.00,0.0,-39.833648,-73.248650,1,2.31,0.00
2025-11-27,11:47:37,0.00,0.0,-39.833648,-73.248630,1,2.98,0.00
2025-11-27,11:47:38,0.00,0.0,-39.833652,-73.248616,1,2.07,0.00
2025-11-27,11:47:39,0.00,0.0,-39.833661,-73.248603,1,2.54,0.00
2025-11-27,11:47:40,0.00,0.0,-39.833671,-73.248594,1,1.25,0.00
2025-11-27,11:47:41,0.00,0.0,-39.833673,-73.248584,1,2.72,0.00
2025-11-27,11:47:42,0.00,0.0,-39.833699,-73.248582,1,1.64,0.00
2025-11-27,11:47:43,0.00,0.0,-39.833709,-73.248574,1,1.86,0.00
2025-11-27,11:47:44,0.00,0.0,-39.833705,-73.248561,1,3.00,0.00
2025-11-27,11:47:45,0.00,0.0,-39.833702,-73.248545,1,2.85,0.00
2025-11-27,11:47:46,0.00,0.0,-39.833703,-73.248530,1,1.98,0.00
2025-11-27,11:47:47,0.00,0.0,-39.833709,-73.248511,1,2.88,0.00
2025-11-27,11:47:48,0.00,0.0,-39.833713,-73.248488,1,2.58,0.00
2025-11-27,11:47:49,0.00,0.0,-39.833721,-73.248476,1,1.64,0.00
2025-11-27,11:47:50,0.00,0.0,-39.833719,-73.248464,1,1.67,0.00
2025-11-27,11:47:51,0.00,0.0,-39.833722,-73.248449,1,1.94,0.00
2025-11-27,11:47:52,0.00,0.0,-39.833723,-73.248430,1,2.58,0.00
2025-11-27,11:47:53,0.00,0.0,-39.833732,-73.248415,1,1.98,0.00
2025-11-27,11:47:54,0.00,0.0,-39.833747,-73.248410,1,1.10,0.00
2025-11-27,11:47:55,0.00,0.0,-39.833746,-73.248386,1,2.74,0.00
2025-11-27,11:47:56,0.00,0.0,-39.833737,-73.248358,1,4.13,0.00
2025-11-27,11:47:57,0.00,0.0,-39.833743,-73.248342,1,2.34,0.00
2025-11-27,11:47:58,0.00,0.0,-39.833745,-73.248327,1,1.80,0.00
2025-11-27,11:47:59,0.00,0.0,-39.833744,-73.248309,1,2.95,0.00
2025-11-27,11:48:00,0.00,0.0,-39.833748,-73.248290,1,2.46,0.00
2025-11-27,11:48:01,0.00,0.0,-39.833748,-73.248271,1,2.91,0.00
2025-11-27,11:48:02,0.00,0.0,-39.833760,-73.248255,1,1.91,0.00
2025-11-27,11:48:03,0.00,0.0,-39.833761,-73.248236,1,2.59,0.00
2025-11-27,11:48:04,0.00,0.0,-39.833768,-73.248221,1,1.69,0.00
2025-11-27,11:48:05,0.00,0.0,-39.833774,-73.248209,1,1.40,0.00
2025-11-27,11:48:06,0.00,0.0,-39.833779,-73.248197,1,1.44,0.00
2025-11-27,11:48:07,0.00,0.0,-39.833784,-73.248178,1,2.37,0.00
2025-11-27,11:48:08,0.00,0.0,-39.833787,-73.248165,1,1.71,0.00
2025-11-27,11:48:09,0.00,0.0,-39.833792,-73.248153,1,1.25,0.00
2025-11-27,11:48:10,0.00,0.0,-39.833800,-73.248142,1,1.96,0.00
2025-11-27,11:48:11,0.00,0.0,-39.833797,-73.248127,1,2.81,0.00
2025-11-27,11:48:12,0.00,0.0,-39.833789,-73.248119,1,2.53,0.00
2025-11-27,11:48:13,0.00,0.0,-39.833792,-73.248101,1,2.86,0.00
2025-11-27,11:48:14,0.00,0.0,-39.833791,-73.248073,1,3.08,0.00
2025-11-27,11:48:15,0.00,0.0,-39.833810,-73.248052,1,3.11,0.00
2025-11-27,11:48:16,0.00,0.0,-39.833821,-73.248033,1,1.70,0.00
2025-11-27,11:48:17,0.00,0.0,-39.833838,-73.248014,1,2.27,0.00
2025-11-27,11:48:18,0.00,0.0,-39.833859,-73.248000,1,1.62,0.00
2025-11-27,11:48:19,0.00,0.0,-39.833865,-73.247987,1,1.47,0.00
2025-11-27,11:48:20,0.00,0.0,-39.833864,-73.247967,1,1.74,0.00
2025-11-27,11:48:21,0.00,0.0,-39.833867,-73.247957,1,1.26,0.00
2025-11-27,11:48:22,0.00,0.0,-39.833870,-73.247941,1,2.08,0.00
2025-11-27,11:48:23,0.00,0.0,-39.833889,-73.247934,1,1.41,0.00
2025-11-27,11:48:24,0.00,0.0,-39.833894,-73.247924,1,1.49,0.00
2025-11-27,11:48:25,0.00,0.0,-39.833896,-73.247915,1,1.01,0.00
2025-11-27,11:48:26,0.00,0.0,-39.833888,-73.247899,1,1.67,0.00
2025-11-27,11:48:27,0.00,0.0,-39.833875,-73.247895,1,3.52,0.00
2025-11-27,11:48:28,0.00,0.0,-39.833890,-73.247892,1,0.21,0.00
2025-11-27,11:48:29,0.00,0.0,-39.833894,-73.247881,1,0.05,0.00
2025-11-27,11:48:30,0.00,0.0,-39.833892,-73.247869,1,0.08,0.00
2025-11-27,11:48:31,0.00,0.0,-39.833888,-73.247862,1,0.69,0.00
2025-11-27,11:48:32,0.00,0.0,-39.833891,-73.247856,1,0.42,0.00
2025-11-27,11:48:33,0.00,0.0,-39.833882,-73.247850,1,1.58,0.00
2025-11-27,11:48:34,0.00,0.0,-39.833879,-73.247846,1,1.24,0.00
2025-11-27,11:48:35,0.00,0.0,-39.833880,-73.247843,1,0.31,0.00
2025-11-27,11:48:36,0.00,0.0,-39.833881,-73.247835,1,0.08,0.00
2025-11-27,11:48:37,0.00,0.0,-39.833891,-73.247832,1,0.09,0.00
2025-11-27,11:48:38,0.00,0.0,-39.833897,-73.247827,1,0.42,0.00
2025-11-27,11:48:39,0.00,0.0,-39.833903,-73.247825,1,0.28,0.00
2025-11-27,11:48:40,0.00,0.0,-39.833908,-73.247823,1,0.07,0.00
2025-11-27,11:48:41,0.00,0.0,-39.833916,-73.247822,1,0.57,0.00
2025-11-27,11:48:42,0.00,0.0,-39.833922,-73.247823,1,0.14,0.00
2025-11-27,11:48:43,0.00,0.0,-39.833925,-73.247820,1,0.31,0.00
2025-11-27,11:48:44,0.00,0.0,-39.833929,-73.247818,1,0.14,0.00
2025-11-27,11:48:45,0.00,0.0,-39.833939,-73.247820,1,1.05,0.00
2025-11-27,11:48:46,0.00,0.0,-39.833939,-73.247818,1,0.43,0.00
2025-11-27,11:48:47,0.00,0.0,-39.833947,-73.247818,1,0.21,0.00
2025-11-27,11:48:48,0.00,0.0,-39.833951,-73.247817,1,0.33,0.00
2025-11-27,11:48:49,0.00,0.0,-39.833954,-73.247816,1,0.16,0.00
2025-11-27,11:48:50,0.00,0.0,-39.833962,-73.247817,1,0.23,0.00
2025-11-27,11:48:51,0.00,0.0,-39.833968,-73.247814,1,0.11,0.00
2025-11-27,11:48:52,0.00,0.0,-39.833973,-73.247812,1,0.29,0.00
2025-11-27,11:48:53,0.00,0.0,-39.833976,-73.247812,1,0.24,0.00
2025-11-27,11:48:54,0.00,0.0,-39.833980,-73.247810,1,0.61,0.00
2025-11-27,11:48:55,0.00,0.0,-39.833990,-73.247809,1,0.19,0.00
2025-11-27,11:48:56,0.00,0.0,-39.833991,-73.247804,1,1.42,0.00
2025-11-27,11:48:57,0.00,0.0,-39.833994,-73.247794,1,1.59,0.00
2025-11-27,11:48:58,0.00,0.0,-39.833999,-73.247779,1,2.25,0.00
2025-11-27,11:48:59,0.00,0.0,-39.833998,-73.247767,1,2.05,0.00
2025-11-27,11:49:00,0.00,0.0,-39.834002,-73.247753,1,2.41,0.00
2025-11-27,11:49:01,0.00,0.0,-39.834004,-73.247735,1,2.63,0.00
2025-11-27,11:49:02,0.00,0.0,-39.833999,-73.247710,1,3.67,0.00
2025-11-27,11:49:03,0.00,0.0,-39.834000,-73.247700,1,0.30,0.00
2025-11-27,11:49:04,0.00,0.0,-39.833997,-73.247681,1,3.62,0.00
2025-11-27,11:49:05,0.00,0.0,-39.833991,-73.247674,1,2.46,0.00
2025-11-27,11:49:06,0.00,0.0,-39.833974,-73.247643,1,3.11,0.00
2025-11-27,11:49:07,0.00,0.0,-39.833967,-73.247610,1,4.16,0.00
2025-11-27,11:49:08,0.00,0.0,-39.833962,-73.247579,1,4.36,0.00
2025-11-27,11:49:09,0.00,0.0,-39.833971,-73.247560,1,2.79,0.00
2025-11-27,11:49:10,0.00,0.0,-39.833968,-73.247533,1,4.41,0.00
2025-11-27,11:49:11,0.00,0.0,-39.833971,-73.247518,1,1.59,0.00
2025-11-27,11:49:12,0.00,0.0,-39.833971,-73.247496,1,2.76,0.00
2025-11-27,11:49:13,0.00,0.0,-39.833984,-73.247487,1,1.27,0.00
2025-11-27,11:49:14,0.00,0.0,-39.833990,-73.247476,1,2.00,0.00
2025-11-27,11:49:15,0.00,0.0,-39.833987,-73.247465,1,1.40,0.00
2025-11-27,11:49:16,0.00,0.0,-39.833989,-73.247449,1,1.93,0.00
2025-11-27,11:49:17,0.00,0.0,-39.833988,-73.247423,1,2.77,0.00
2025-11-27,11:49:18,0.00,0.0,-39.833992,-73.247401,1,2.51,0.00
2025-11-27,11:49:19,0.00,0.0,-39.833980,-73.247378,1,4.41,0.00
2025-11-27,11:49:20,0.00,0.0,-39.833974,-73.247350,1,3.57,0.00
2025-11-27,11:49:21,0.00,0.0,-39.833977,-73.247328,1,2.67,0.00
2025-11-27,11:49:22,0.00,0.0,-39.833972,-73.247308,1,2.95,0.00
2025-11-27,11:49:23,0.00,0.0,-39.833956,-73.247289,1,4.07,0.00
2025-11-27,11:49:24,0.00,0.0,-39.833950,-73.247271,1,3.20,0.00
2025-11-27,11:49:25,0.00,0.0,-39.833949,-73.247256,1,2.37,0.00
2025-11-27,11:49:26,0.00,0.0,-39.833949,-73.247233,1,2.20,0.00
2025-11-27,11:49:27,0.00,0.0,-39.833955,-73.247218,1,1.81,0.00
2025-11-27,11:49:28,0.00,0.0,-39.833952,-73.247202,1,1.99,0.00
2025-11-27,11:49:29,0.00,0.0,-39.833936,-73.247176,1,3.33,0.00
2025-11-27,11:49:30,0.00,0.0,-39.833922,-73.247147,1,4.52,0.00
2025-11-27,11:49:31,0.00,0.0,-39.833924,-73.247134,1,1.34,0.00
2025-11-27,11:49:32,0.00,0.0,-39.833926,-73.247119,1,1.65,0.00
2025-11-27,11:49:33,0.00,0.0,-39.833923,-73.247109,1,1.56,0.00
2025-11-27,11:49:34,0.00,0.0,-39.833914,-73.247096,1,1.81,0.00
2025-11-27,11:49:35,0.00,0.0,-39.833908,-73.247085,1,1.60,0.00
2025-11-27,11:49:36,0.00,0.0,-39.833903,-73.247062,1,2.45,0.00
2025-11-27,11:49:37,0.00,0.0,-39.833901,-73.247051,1,1.28,0.00
2025-11-27,11:49:38,0.00,0.0,-39.833899,-73.247037,1,2.44,0.00
2025-11-27,11:49:39,0.00,0.0,-39.833897,-73.247025,1,2.02,0.00
2025-11-27,11:49:40,0.00,0.0,-39.833895,-73.247019,1,1.67,0.00
2025-11-27,11:49:41,0.00,0.0,-39.833887,-73.247000,1,3.58,0.00
2025-11-27,11:49:42,0.00,0.0,-39.833884,-73.246989,1,1.69,0.00
2025-11-27,11:49:43,0.00,0.0,-39.833875,-73.246975,1,2.38,0.00
2025-11-27,11:49:44,0.00,0.0,-39.833871,-73.246964,1,2.58,0.00
2025-11-27,11:49:45,0.00,0.0,-39.833861,-73.246951,1,3.46,0.00
2025-11-27,11:49:46,0.00,0.0,-39.833854,-73.246940,1,1.47,0.00
2025-11-27,11:49:47,0.00,0.0,-39.833846,-73.246921,1,3.93,0.00
2025-11-27,11:49:48,0.00,0.0,-39.833846,-73.246915,1,0.57,0.00
2025-11-27,11:49:49,0.00,0.0,-39.833843,-73.246899,1,1.61,0.00
2025-11-27,11:49:50,0.00,0.0,-39.833846,-73.246898,1,0.70,0.00
2025-11-27,11:49:51,0.00,0.0,-39.833844,-73.246895,1,0.84,0.00
2025-11-27,11:49:52,0.00,0.0,-39.833838,-73.246885,1,2.15,0.00
2025-11-27,11:49:53,0.00,0.0,-39.833830,-73.246870,1,2.43,0.00
2025-11-27,11:49:54,0.00,0.0,-39.833823,-73.246859,1,2.40,0.00
2025-11-27,11:49:55,0.00,0.0,-39.833818,-73.246847,1,1.29,0.00
2025-11-27,11:49:56,0.00,0.0,-39.833811,-73.246833,1,1.91,0.00
2025-11-27,11:49:57,0.00,0.0,-39.833806,-73.246819,1,1.28,0.00
2025-11-27,11:49:58,0.00,0.0,-39.833804,-73.246805,1,0.61,0.00
2025-11-27,11:49:59,0.00,0.0,-39.833793,-73.246792,1,2.18,0.00
2025-11-27,11:50:00,0.00,0.0,-39.833783,-73.246763,1,3.23,0.00
2025-11-27,11:50:01,0.00,0.0,-39.833775,-73.246741,1,2.83,0.00
2025-11-27,11:50:02,0.00,0.0,-39.833769,-73.246720,1,1.68,0.00
2025-11-27,11:50:03,0.00,0.0,-39.833767,-73.246707,1,0.63,0.00
2025-11-27,11:50:04,0.00,0.0,-39.833756,-73.246678,1,3.20,0.00
2025-11-27,11:50:05,0.00,0.0,-39.833753,-73.246661,1,1.16,0.00
2025-11-27,11:50:06,0.00,0.0,-39.833744,-73.246639,1,2.30,0.00
2025-11-27,11:50:07,0.00,0.0,-39.833730,-73.246611,1,1.81,0.00
2025-11-27,11:50:08,0.00,0.0,-39.833717,-73.246584,1,3.23,0.00
2025-11-27,11:50:09,0.00,0.0,-39.833709,-73.246561,1,2.74,0.00
2025-11-27,11:50:10,0.00,0.0,-39.833703,-73.246542,1,2.51,0.00
2025-11-27,11:50:11,0.00,0.0,-39.833690,-73.246520,1,2.93,0.00
2025-11-27,11:50:12,0.00,0.0,-39.833686,-73.246506,1,2.79,0.00
2025-11-27,11:50:13,0.00,0.0,-39.833678,-73.246489,1,2.71,0.00
2025-11-27,11:50:14,0.00,0.0,-39.833672,-73.246472,1,0.83,0.00
2025-11-27,11:50:15,0.00,0.0,-39.833664,-73.246466,1,1.93,0.00
2025-11-27,11:50:16,0.00,0.0,-39.833666,-73.246463,1,1.17,0.00
2025-11-27,11:50:17,0.00,0.0,-39.833661,-73.246451,1,0.28,0.00
2025-11-27,11:50:18,0.00,0.0,-39.833650,-73.246439,1,1.71,0.00
2025-11-27,11:50:19,0.00,0.0,-39.833646,-73.246432,1,0.70,0.00
2025-11-27,11:50:20,0.00,0.0,-39.833647,-73.246424,1,0.61,0.00
2025-11-27,11:50:21,0.00,0.0,-39.833653,-73.246418,1,0.60,0.00
2025-11-27,11:50:22,0.00,0.0,-39.833648,-73.246410,1,1.87,0.00
2025-11-27,11:50:23,0.00,0.0,-39.833644,-73.246396,1,2.41,0.00
2025-11-27,11:50:24,0.00,0.0,-39.833640,-73.246382,1,2.13,0.00
2025-11-27,11:50:25,0.00,0.0,-39.833633,-73.246381,1,2.31,0.00
2025-11-27,11:50:26,0.00,0.0,-39.833624,-73.246379,1,1.89,0.00
2025-11-27,11:50:27,0.00,0.0,-39.833620,-73.246362,1,1.93,0.00
2025-11-27,11:50:28,0.00,0.0,-39.833616,-73.246342,1,2.14,0.00
2025-11-27,11:50:29,0.00,0.0,-39.833599,-73.246302,1,3.74,0.00
2025-11-27,11:50:30,0.00,0.0,-39.833575,-73.246269,1,3.27,0.00
2025-11-27,11:50:31,0.00,0.0,-39.833557,-73.246242,1,2.86,0.00
2025-11-27,11:50:32,0.00,0.0,-39.833543,-73.246217,1,2.52,0.00
2025-11-27,11:50:33,0.00,0.0,-39.833532,-73.246205,1,2.52,0.00
2025-11-27,11:50:34,0.00,0.0,-39.833507,-73.246189,1,4.16,0.00
2025-11-27,11:50:35,0.00,0.0,-39.833490,-73.246164,1,3.61,0.00
2025-11-27,11:50:36,0.00,0.0,-39.833482,-73.246136,1,2.68,0.00
2025-11-27,11:50:37,0.00,0.0,-39.833464,-73.246115,1,2.62,0.00
2025-11-27,11:50:38,0.00,0.0,-39.833454,-73.246102,1,2.23,0.00
2025-11-27,11:50:39,0.00,0.0,-39.833435,-73.246080,1,3.55,0.00
2025-11-27,11:50:40,0.00,0.0,-39.833415,-73.246065,1,2.94,0.00
2025-11-27,11:50:41,0.00,0.0,-39.833394,-73.246047,1,3.83,0.00
2025-11-27,11:50:42,0.00,0.0,-39.833384,-73.246027,1,2.78,0.00
2025-11-27,11:50:43,0.00,0.0,-39.833373,-73.246010,1,2.93,0.00
2025-11-27,11:50:44,0.00,0.0,-39.833366,-73.245999,1,2.86,0.00
2025-11-27,11:50:45,0.00,0.0,-39.833357,-73.245980,1,2.35,0.00
2025-11-27,11:50:46,0.00,0.0,-39.833331,-73.245961,1,4.54,0.00
2025-11-27,11:50:47,0.00,0.0,-39.833314,-73.245935,1,2.97,0.00
2025-11-27,11:50:48,0.00,0.0,-39.833300,-73.245921,1,3.18,0.00
2025-11-27,11:50:49,0.00,0.0,-39.833291,-73.245904,1,2.93,0.00
2025-11-27,11:50:50,0.00,0.0,-39.833287,-73.245895,1,1.94,0.00
2025-11-27,11:50:51,0.00,0.0,-39.833282,-73.245887,1,2.19,0.00
2025-11-27,11:50:52,0.00,0.0,-39.833275,-73.245875,1,2.02,0.00
2025-11-27,11:50:53,0.00,0.0,-39.833271,-73.245857,1,2.20,0.00
2025-11-27,11:50:54,0.00,0.0,-39.833263,-73.245840,1,2.06,0.00
2025-11-27,11:50:55,0.00,0.0,-39.833260,-73.245823,1,1.85,0.00
2025-11-27,11:50:56,0.00,0.0,-39.833263,-73.245806,1,0.99,0.00
2025-11-27,11:50:57,0.00,0.0,-39.833262,-73.245799,1,1.03,0.00
2025-11-27,11:50:58,0.00,0.0,-39.833251,-73.245782,1,2.44,0.00
2025-11-27,11:50:59,0.00,0.0,-39.833243,-73.245767,1,1.40,0.00
2025-11-27,11:51:00,0.00,0.0,-39.833239,-73.245761,1,0.68,0.00
2025-11-27,11:51:01,0.00,0.0,-39.833220,-73.245750,1,2.47,0.00
2025-11-27,11:51:02,0.00,0.0,-39.833218,-73.245733,1,0.73,0.00
2025-11-27,11:51:03,0.00,0.0,-39.833215,-73.245718,1,2.12,0.00
2025-11-27,11:51:04,0.00,0.0,-39.833206,-73.245710,1,0.52,0.00
2025-11-27,11:51:05,0.00,0.0,-39.833196,-73.245701,1,1.29,0.00
2025-11-27,11:51:06,0.00,0.0,-39.833184,-73.245689,1,1.31,0.00
2025-11-27,11:51:07,0.00,0.0,-39.833170,-73.245669,1,2.49,0.00
2025-11-27,11:51:08,0.00,0.0,-39.833157,-73.245653,1,1.54,0.00
2025-11-27,11:51:09,0.00,0.0,-39.833140,-73.245636,1,3.39,0.00
2025-11-27,11:51:10,0.00,0.0,-39.833123,-73.245622,1,3.44,0.00
2025-11-27,11:51:11,0.00,0.0,-39.833109,-73.245615,1,2.61,0.00
2025-11-27,11:51:12,0.00,0.0,-39.833094,-73.245601,1,2.79,0.00
2025-11-27,11:51:13,0.00,0.0,-39.833080,-73.245586,1,2.45,0.00
2025-11-27,11:51:14,0.00,0.0,-39.833066,-73.245566,1,2.12,0.00
2025-11-27,11:51:15,0.00,0.0,-39.833053,-73.245559,1,2.42,0.00
2025-11-27,11:51:16,0.00,0.0,-39.833045,-73.245540,1,2.11,0.00
2025-11-27,11:51:17,0.00,0.0,-39.833033,-73.245525,1,1.62,0.00
2025-11-27,11:51:18,0.00,0.0,-39.833018,-73.245510,1,3.17,0.00
2025-11-27,11:51:19,0.00,0.0,-39.833005,-73.245504,1,2.60,0.00
2025-11-27,11:51:20,0.00,0.0,-39.832989,-73.245490,1,3.01,0.00
2025-11-27,11:51:21,0.00,0.0,-39.832980,-73.245486,1,1.70,0.00
2025-11-27,11:51:22,0.00,0.0,-39.832972,-73.245475,1,1.71,0.00
2025-11-27,11:51:23,0.00,0.0,-39.832960,-73.245457,1,2.37,0.00
2025-11-27,11:51:24,0.00,0.0,-39.832929,-73.245441,1,2.83,0.00
2025-11-27,11:51:25,0.00,0.0,-39.832900,-73.245429,1,3.16,0.00
2025-11-27,11:51:26,0.00,0.0,-39.832878,-73.245415,1,2.68,0.00
2025-11-27,11:51:27,0.00,0.0,-39.832859,-73.245402,1,2.41,0.00
2025-11-27,11:51:28,0.00,0.0,-39.832838,-73.245389,1,2.92,0.00
2025-11-27,11:51:29,0.00,0.0,-39.832818,-73.245377,1,1.95,0.00
2025-11-27,11:51:30,0.00,0.0,-39.832801,-73.245361,1,2.80,0.00
2025-11-27,11:51:31,0.00,0.0,-39.832783,-73.245348,1,1.84,0.00
2025-11-27,11:51:32,0.00,0.0,-39.832769,-73.245337,1,1.94,0.00
2025-11-27,11:51:33,0.00,0.0,-39.832755,-73.245328,1,2.73,0.00
2025-11-27,11:51:34,0.00,0.0,-39.832737,-73.245315,1,2.90,0.00
2025-11-27,11:51:35,0.00,0.0,-39.832712,-73.245293,1,2.24,0.00
2025-11-27,11:51:36,0.00,0.0,-39.832703,-73.245300,1,2.17,0.00
2025-11-27,11:51:37,0.00,0.0,-39.832698,-73.245311,1,2.01,0.00
2025-11-27,11:51:38,0.00,0.0,-39.832691,-73.245329,1,2.67,0.00
2025-11-27,11:51:39,0.00,0.0,-39.832681,-73.245347,1,3.21,0.00
2025-11-27,11:51:40,0.00,0.0,-39.832670,-73.245365,1,3.13,0.00
2025-11-27,11:51:41,0.00,0.0,-39.832657,-73.245376,1,3.16,0.00
2025-11-27,11:51:42,0.00,0.0,-39.832655,-73.245388,1,0.92,0.00
2025-11-27,11:51:43,0.00,0.0,-39.832650,-73.245402,1,1.84,0.00
2025-11-27,11:51:44,0.00,0.0,-39.832645,-73.245413,1,2.39,0.00
2025-11-27,11:51:45,0.00,0.0,-39.832638,-73.245424,1,1.73,0.00
2025-11-27,11:51:46,0.00,0.0,-39.832636,-73.245439,1,2.39,0.00
2025-11-27,11:51:47,0.00,0.0,-39.832617,-73.245446,1,2.44,0.00
2025-11-27,11:51:48,0.00,0.0,-39.832612,-73.245459,1,2.63,0.00
2025-11-27,11:51:49,0.00,0.0,-39.832613,-73.245476,1,1.98,0.00
2025-11-27,11:51:50,0.00,0.0,-39.832609,-73.245490,1,2.52,0.00
2025-11-27,11:51:51,0.00,0.0,-39.832600,-73.245502,1,2.50,0.00
2025-11-27,11:51:52,0.00,0.0,-39.832588,-73.245514,1,2.86,0.00
2025-11-27,11:51:53,0.00,0.0,-39.832582,-73.245528,1,2.61,0.00
2025-11-27,11:51:54,0.00,0.0,-39.832573,-73.245538,1,2.20,0.00
2025-11-27,11:51:55,0.00,0.0,-39.832560,-73.245542,1,2.56,0.00
